CustomerID,State,PlanType,InternetType,Contract,TenureMonths,MonthlyRecharge,TotalSpend,DataUsageGB,CallMinutes,CustomerServiceCalls,NetworkComplaints,Churn
BSNL192697,Telangana,Postpaid,Broadband,Annual,4,175.04,897.69,46.55,410,0,1,No
BSNL175117,Telangana,Postpaid,None,Monthly,49,1015.37,49921.03,38.96,1513,4,1,Yes
BSNL620923,Maharashtra,Postpaid,4G,Two Year,19,405.84,7832.1,9.32,1387,1,1,Yes
BSNL181437,Tamil Nadu,Prepaid,3G,Monthly,5,720.79,3721.81,46.01,205,0,1,No
BSNL870885,Telangana,Prepaid,4G,Monthly,65,227.81,14792.67,24.91,595,4,3,Yes
BSNL871540,Telangana,Prepaid,4G,Monthly,54,579.07,31252.02,2.95,1465,0,0,No
BSNL531281,Andhra Pradesh,Prepaid,3G,Annual,22,823.2,17962.8,23.89,218,1,0,No
BSNL950095,Telangana,Postpaid,3G,Monthly,70,573.41,40085.81,2.38,721,1,0,No
BSNL313013,Telangana,Prepaid,Broadband,Two Year,55,1146.49,63119.8,9.4,1327,2,1,Yes
BSNL766884,Tamil Nadu,Postpaid,Broadband,Annual,40,320.27,12990.67,32.22,215,0,1,No
BSNL496007,Tamil Nadu,Postpaid,3G,Monthly,10,713.0,7185.16,24.13,574,1,0,No
BSNL363325,Maharashtra,Prepaid,4G,Monthly,8,295.02,2225.16,11.13,1269,1,0,No
BSNL346197,Karnataka,Prepaid,Broadband,Monthly,8,598.91,4798.07,38.09,1319,1,1,No
BSNL146655,Karnataka,Postpaid,3G,Annual,50,595.82,29633.15,17.96,928,2,3,Yes
BSNL999222,Andhra Pradesh,Prepaid,Broadband,Monthly,60,174.99,10663.45,15.2,488,4,1,Yes
BSNL987385,Kerala,Prepaid,Broadband,Monthly,56,597.02,33270.78,26.3,1595,2,0,No
BSNL858529,Maharashtra,Postpaid,3G,Annual,68,193.91,13308.61,30.0,1426,0,0,No
BSNL288053,Karnataka,Prepaid,Broadband,Monthly,52,779.71,40682.98,29.84,1050,5,1,Yes
BSNL503135,Andhra Pradesh,Postpaid,4G,Annual,70,466.37,32475.75,21.82,1774,5,0,No
BSNL300604,Tamil Nadu,Prepaid,3G,Monthly,17,915.4,15461.6,40.15,1051,10,3,Yes
BSNL478245,Tamil Nadu,Prepaid,Broadband,Monthly,53,379.0,20019.09,35.0,672,0,1,No
BSNL152367,Kerala,Postpaid,Broadband,Two Year,41,1175.52,48015.69,36.4,804,3,1,No
BSNL183441,Karnataka,Postpaid,4G,Monthly,52,387.19,20045.19,10.14,119,0,0,No
BSNL893980,Karnataka,Postpaid,4G,Two Year,18,595.57,10614.75,18.78,631,3,1,Yes
BSNL571569,Kerala,Postpaid,Broadband,Monthly,56,1009.75,56507.43,9.4,810,1,3,Yes
BSNL770275,Tamil Nadu,Prepaid,4G,Two Year,12,772.49,9383.25,31.13,1874,0,0,No
BSNL353266,Karnataka,Prepaid,Broadband,Two Year,46,770.9,35611.92,18.53,892,0,1,No
BSNL877865,Karnataka,Postpaid,Broadband,Monthly,55,1015.03,55984.73,32.71,1970,1,4,Yes
BSNL276742,Tamil Nadu,Prepaid,Broadband,Monthly,42,903.56,37764.55,24.1,1613,2,2,No
BSNL602518,Tamil Nadu,Prepaid,Broadband,Monthly,54,373.64,20369.96,45.48,1372,0,1,No
BSNL392718,Kerala,Prepaid,3G,Monthly,51,188.09,9505.19,21.77,1942,6,1,Yes
BSNL273001,Kerala,Postpaid,None,Monthly,44,935.24,41071.63,11.27,1794,6,1,Yes
BSNL868247,Kerala,Postpaid,4G,Monthly,49,330.43,16020.87,17.66,1406,3,2,Yes
BSNL285711,Tamil Nadu,Prepaid,4G,Monthly,14,499.84,7074.68,36.81,1048,0,0,No
BSNL522208,Tamil Nadu,Prepaid,Broadband,Monthly,11,616.24,6631.36,43.05,1707,2,2,Yes
BSNL511117,Maharashtra,Prepaid,4G,Monthly,53,754.01,39911.52,30.85,1673,8,4,Yes
BSNL519048,Telangana,Postpaid,Broadband,Monthly,2,468.6,956.5,35.22,1501,0,1,No
BSNL603104,Kerala,Prepaid,4G,Monthly,62,785.76,48736.94,16.09,157,1,1,No
BSNL360574,Maharashtra,Prepaid,4G,Monthly,65,315.58,20464.33,4.38,1821,1,0,No
BSNL373735,Kerala,Prepaid,None,Two Year,2,968.37,2022.74,17.4,542,0,1,No
BSNL462625,Kerala,Prepaid,Broadband,Monthly,15,232.07,3606.62,4.2,1919,1,2,Yes
BSNL129679,Andhra Pradesh,Postpaid,3G,Two Year,20,1021.64,20585.06,3.89,1659,2,1,No
BSNL431994,Kerala,Prepaid,3G,Monthly,2,1037.0,1953.82,24.57,55,1,0,No
BSNL614255,Andhra Pradesh,Prepaid,Broadband,Monthly,70,1048.68,73469.24,28.75,225,4,3,Yes
BSNL721477,Maharashtra,Prepaid,4G,Annual,35,604.88,21362.74,44.5,874,1,0,No
BSNL469106,Karnataka,Postpaid,3G,Two Year,32,281.88,9048.39,40.47,310,1,0,No
BSNL565290,Kerala,Prepaid,3G,Monthly,50,518.47,26001.47,22.67,1448,1,0,Yes
BSNL597163,Telangana,Prepaid,4G,Monthly,40,445.61,17962.38,23.67,988,0,0,No
BSNL900056,Telangana,Postpaid,Broadband,Annual,55,513.79,28334.77,8.64,1494,2,1,Yes
BSNL462144,Karnataka,Prepaid,4G,Two Year,54,545.19,29287.68,9.05,961,0,0,No
BSNL288644,Tamil Nadu,Prepaid,4G,Annual,45,519.45,23515.68,41.19,1161,2,2,Yes
BSNL733257,Tamil Nadu,Postpaid,3G,Monthly,17,185.67,3116.58,26.25,1650,1,1,No
BSNL486529,Telangana,Prepaid,4G,Two Year,29,928.81,26947.62,9.64,1980,1,1,No
BSNL467905,Kerala,Prepaid,4G,Two Year,3,598.05,1596.21,24.26,857,1,0,No
BSNL321111,Kerala,Prepaid,3G,Monthly,67,795.86,53238.14,47.87,220,0,0,No
BSNL229895,Maharashtra,Prepaid,4G,Monthly,50,279.38,13873.33,42.75,804,1,1,No
BSNL121010,Karnataka,Prepaid,3G,Monthly,4,497.73,2162.81,34.56,218,2,1,No
BSNL103611,Kerala,Prepaid,None,Monthly,10,315.56,3023.6,11.98,1068,2,1,No
BSNL458212,Tamil Nadu,Postpaid,4G,Monthly,42,1034.28,43460.03,48.39,1212,7,2,Yes
BSNL264262,Kerala,Postpaid,4G,Monthly,31,856.03,26420.96,2.44,847,0,2,Yes
BSNL957205,Telangana,Postpaid,4G,Monthly,48,1158.3,55596.54,8.53,816,2,1,No
BSNL297321,Karnataka,Prepaid,None,Monthly,46,690.76,31666.64,40.31,241,2,3,Yes
BSNL108829,Telangana,Prepaid,4G,Two Year,37,359.16,13318.99,48.05,170,0,0,No
BSNL664070,Tamil Nadu,Prepaid,3G,Annual,30,302.61,9044.72,2.08,958,2,0,No
BSNL675267,Karnataka,Prepaid,3G,Annual,19,386.91,7349.14,45.85,1184,3,1,Yes
BSNL114120,Telangana,Prepaid,3G,Annual,65,1189.58,77238.25,35.82,526,3,0,No
BSNL729881,Maharashtra,Postpaid,4G,Monthly,10,1048.84,10568.51,37.01,229,0,3,No
BSNL250697,Karnataka,Prepaid,None,Annual,47,973.56,45562.43,48.61,132,3,1,Yes
BSNL969538,Kerala,Prepaid,4G,Monthly,34,1075.26,36474.46,47.33,465,1,0,No
BSNL731458,Kerala,Prepaid,4G,Monthly,14,561.73,7714.1,36.75,148,1,1,No
BSNL751230,Maharashtra,Prepaid,4G,Monthly,67,610.94,41011.35,18.06,483,4,2,Yes
BSNL273324,Tamil Nadu,Prepaid,4G,Monthly,8,358.83,2705.58,25.46,1884,0,2,Yes
BSNL290664,Andhra Pradesh,Prepaid,Broadband,Two Year,69,455.81,31273.16,17.11,775,1,1,No
BSNL643263,Tamil Nadu,Prepaid,Broadband,Annual,49,1189.53,58156.43,27.06,333,3,4,Yes
BSNL909627,Andhra Pradesh,Prepaid,Broadband,Monthly,25,251.35,6274.54,15.44,932,1,1,No
BSNL229531,Tamil Nadu,Prepaid,Broadband,Two Year,63,199.97,12758.33,3.62,704,1,2,Yes
BSNL210337,Telangana,Prepaid,3G,Monthly,48,1122.74,53749.36,38.79,687,1,2,No
BSNL929428,Karnataka,Prepaid,Broadband,Annual,42,423.12,17890.86,7.14,259,1,4,Yes
BSNL628775,Kerala,Postpaid,4G,Annual,62,162.17,10005.59,22.02,1112,3,0,No
BSNL732083,Karnataka,Postpaid,None,Annual,58,561.08,32549.81,27.64,1931,1,0,No
BSNL453679,Tamil Nadu,Prepaid,None,Monthly,66,1041.7,68832.6,17.61,203,2,0,No
BSNL585500,Andhra Pradesh,Postpaid,3G,Monthly,46,945.19,43380.66,34.78,587,0,1,No
BSNL867483,Tamil Nadu,Postpaid,Broadband,Two Year,39,683.54,26718.07,4.89,1399,0,0,No
BSNL369578,Telangana,Postpaid,None,Monthly,57,890.04,50656.37,33.19,1590,0,0,No
BSNL924413,Tamil Nadu,Prepaid,3G,Monthly,4,439.12,1880.57,37.26,1191,1,2,Yes
BSNL966827,Telangana,Prepaid,3G,Monthly,25,439.84,10926.97,15.2,1987,0,1,No
BSNL896187,Telangana,Prepaid,4G,Monthly,68,1069.8,72826.41,24.12,445,4,1,Yes
BSNL973608,Andhra Pradesh,Prepaid,Broadband,Monthly,68,1085.1,73806.7,38.46,1786,0,4,Yes
BSNL276327,Andhra Pradesh,Postpaid,Broadband,Monthly,60,1187.87,71268.41,6.6,133,3,0,No
BSNL296302,Telangana,Postpaid,4G,Monthly,45,819.77,36870.76,28.29,543,5,2,Yes
BSNL565270,Tamil Nadu,Prepaid,4G,Monthly,67,956.09,64197.29,6.51,332,3,3,Yes
BSNL670941,Karnataka,Prepaid,4G,Monthly,6,685.94,4001.86,25.76,1527,2,1,No
BSNL817121,Maharashtra,Prepaid,3G,Annual,15,1117.46,16920.8,18.36,1226,0,0,No
BSNL636062,Andhra Pradesh,Prepaid,4G,Monthly,41,154.39,6386.36,18.88,1366,0,0,No
BSNL602947,Telangana,Prepaid,4G,Annual,22,451.83,9913.41,10.88,984,2,1,No
BSNL703050,Kerala,Prepaid,4G,Annual,68,412.17,27877.17,38.35,504,0,1,No
BSNL285549,Maharashtra,Prepaid,4G,Annual,38,505.61,19161.78,16.07,53,0,0,Yes
BSNL153691,Telangana,Prepaid,4G,Monthly,54,250.7,13413.6,47.14,450,1,1,Yes
BSNL272616,Telangana,Prepaid,Broadband,Annual,62,498.45,31057.53,44.23,284,1,0,No
BSNL322382,Tamil Nadu,Prepaid,Broadband,Monthly,20,947.15,19115.5,6.8,695,3,2,Yes
BSNL873536,Maharashtra,Postpaid,None,Two Year,16,879.96,14226.26,4.61,1172,0,1,No
BSNL698637,Tamil Nadu,Prepaid,4G,Two Year,66,217.45,14326.18,46.69,976,3,0,No
BSNL571611,Andhra Pradesh,Prepaid,3G,Monthly,58,292.5,16796.41,41.19,1803,3,0,No
BSNL688592,Kerala,Prepaid,Broadband,Two Year,36,563.36,20425.68,23.23,1764,1,4,Yes
BSNL402615,Telangana,Prepaid,4G,Monthly,69,766.54,52969.14,44.08,1297,0,0,No
BSNL440448,Kerala,Prepaid,Broadband,Annual,12,880.4,10724.27,32.09,1412,0,0,Yes
BSNL950730,Maharashtra,Postpaid,4G,Two Year,66,319.59,21163.08,34.87,1375,1,0,No
BSNL985995,Karnataka,Prepaid,None,Annual,2,676.16,1152.52,44.07,1868,0,0,No
BSNL933793,Telangana,Prepaid,4G,Monthly,44,907.94,39857.25,22.32,1415,4,2,Yes
BSNL775013,Telangana,Postpaid,None,Annual,46,341.75,15712.03,14.01,1770,2,0,No
BSNL972784,Kerala,Prepaid,4G,Annual,39,1168.97,45470.77,23.17,1295,0,0,No
BSNL562367,Maharashtra,Postpaid,4G,Two Year,36,873.94,31457.54,47.16,1921,0,0,No
BSNL206119,Kerala,Prepaid,4G,Monthly,47,402.93,19040.85,6.09,1482,1,1,No
BSNL841885,Andhra Pradesh,Prepaid,3G,Two Year,66,432.56,28359.97,3.49,1907,1,0,No
BSNL370897,Kerala,Postpaid,4G,Monthly,11,641.3,7137.78,9.63,76,1,1,No
BSNL773660,Telangana,Postpaid,4G,Monthly,69,1158.66,79768.72,15.65,713,1,0,No
BSNL151761,Telangana,Postpaid,4G,Two Year,57,368.31,20862.67,25.5,1319,1,0,No
BSNL305750,Kerala,Prepaid,4G,Monthly,8,777.88,6080.16,21.66,1920,1,1,No
BSNL954762,Maharashtra,Prepaid,Broadband,Monthly,7,1114.23,7773.05,46.4,1947,0,0,No
BSNL973598,Kerala,Postpaid,3G,Monthly,27,805.58,21583.21,19.55,1752,1,0,No
BSNL461035,Karnataka,Postpaid,4G,Monthly,24,247.39,5852.66,39.17,1151,4,2,Yes
BSNL627650,Tamil Nadu,Prepaid,3G,Annual,35,883.17,30814.15,15.21,1513,0,0,No
BSNL711116,Tamil Nadu,Prepaid,3G,Annual,51,1022.7,51960.6,14.48,105,0,1,No
BSNL793724,Maharashtra,Prepaid,4G,Annual,39,708.72,27480.19,33.69,250,4,0,No
BSNL946372,Telangana,Prepaid,Broadband,Annual,15,209.9,3222.22,22.43,1545,3,2,Yes
BSNL932680,Kerala,Prepaid,Broadband,Monthly,46,337.32,15574.7,47.6,1635,4,4,Yes
BSNL226325,Kerala,Prepaid,4G,Monthly,68,804.02,54552.43,15.59,966,4,1,Yes
BSNL426965,Tamil Nadu,Postpaid,Broadband,Monthly,67,428.58,28840.46,48.98,271,4,3,Yes
BSNL923933,Kerala,Prepaid,Broadband,Annual,12,566.33,6978.0,11.0,1900,2,0,No
BSNL139710,Tamil Nadu,Prepaid,4G,Monthly,27,1158.86,31168.7,10.66,1748,2,1,No
BSNL516922,Tamil Nadu,Prepaid,None,Two Year,34,470.05,15791.52,44.95,420,0,0,No
BSNL693084,Telangana,Prepaid,Broadband,Annual,69,1164.36,80486.19,10.44,1607,0,2,No
BSNL455054,Tamil Nadu,Prepaid,3G,Monthly,15,357.93,5413.43,42.8,648,1,1,No
BSNL646110,Maharashtra,Postpaid,4G,Monthly,52,396.14,20712.42,16.12,416,0,1,No
BSNL776344,Telangana,Prepaid,3G,Annual,46,296.65,13814.39,17.05,1584,2,0,No
BSNL274135,Kerala,Prepaid,3G,Annual,5,593.67,2913.35,25.79,1029,0,0,No
BSNL735151,Tamil Nadu,Prepaid,4G,Two Year,32,1001.92,32073.23,31.76,1704,3,1,Yes
BSNL534551,Telangana,Postpaid,4G,Annual,18,832.89,15174.8,18.76,702,2,3,Yes
BSNL729925,Kerala,Prepaid,4G,Monthly,14,500.18,6913.97,38.73,265,3,0,Yes
BSNL230713,Andhra Pradesh,Prepaid,4G,Monthly,45,491.59,21974.5,47.1,545,2,3,Yes
BSNL555900,Andhra Pradesh,Prepaid,4G,Two Year,43,263.19,11408.24,20.99,1985,2,3,Yes
BSNL819713,Andhra Pradesh,Postpaid,3G,Two Year,21,934.2,19460.75,1.68,520,2,0,No
BSNL180103,Andhra Pradesh,Postpaid,Broadband,Monthly,49,1195.57,58414.93,25.13,1898,3,2,Yes
BSNL509481,Tamil Nadu,Prepaid,4G,Monthly,39,1060.69,41179.43,36.35,563,1,1,No
BSNL630883,Karnataka,Postpaid,Broadband,Monthly,55,765.5,42214.32,20.71,1956,7,2,Yes
BSNL940140,Tamil Nadu,Prepaid,4G,Monthly,60,1033.04,61914.65,31.25,1707,2,3,Yes
BSNL123298,Karnataka,Prepaid,3G,Monthly,56,575.17,32216.97,21.3,1844,2,0,No
BSNL282620,Telangana,Prepaid,Broadband,Annual,6,437.37,2633.09,17.45,1842,0,2,No
BSNL925527,Maharashtra,Prepaid,Broadband,Monthly,28,1121.41,31313.42,7.88,691,4,4,Yes
BSNL749906,Tamil Nadu,Prepaid,4G,Monthly,36,422.78,15185.51,32.68,1439,2,0,No
BSNL701453,Telangana,Prepaid,Broadband,Annual,58,1017.34,58846.79,32.22,518,2,1,Yes
BSNL547115,Karnataka,Prepaid,Broadband,Monthly,50,609.04,30462.44,9.59,1680,0,0,No
BSNL199720,Maharashtra,Prepaid,4G,Monthly,33,578.59,19163.0,39.91,843,1,0,No
BSNL889252,Karnataka,Postpaid,3G,Annual,63,243.3,15471.99,16.79,1037,1,1,No
BSNL870435,Kerala,Postpaid,Broadband,Annual,64,708.19,45282.16,31.57,1583,0,0,No
BSNL523516,Tamil Nadu,Prepaid,None,Annual,30,942.87,28329.83,42.12,218,1,1,No
BSNL937678,Telangana,Prepaid,4G,Annual,28,951.48,26712.63,2.26,901,0,0,No
BSNL258661,Andhra Pradesh,Prepaid,4G,Annual,22,1193.88,26160.59,46.72,1070,4,1,Yes
BSNL754785,Maharashtra,Prepaid,3G,Monthly,41,443.64,18354.76,23.64,731,0,1,No
BSNL570917,Kerala,Prepaid,4G,Monthly,9,517.58,4681.21,30.88,1373,0,0,No
BSNL913097,Karnataka,Prepaid,4G,Annual,3,661.61,1954.46,6.67,525,0,1,No
BSNL883727,Maharashtra,Prepaid,4G,Monthly,59,250.6,14933.66,42.76,1210,1,0,No
BSNL612902,Andhra Pradesh,Prepaid,4G,Monthly,48,589.74,28219.7,45.77,465,1,1,No
BSNL517757,Kerala,Prepaid,4G,Monthly,68,1199.78,81741.13,21.88,144,0,0,No
BSNL511298,Tamil Nadu,Postpaid,None,Monthly,55,303.47,16581.01,20.08,1178,3,0,Yes
BSNL756474,Maharashtra,Prepaid,3G,Monthly,54,251.36,13754.57,6.32,381,1,0,No
BSNL229052,Karnataka,Prepaid,4G,Monthly,48,1065.01,51231.52,40.59,1409,1,0,No
BSNL853096,Andhra Pradesh,Prepaid,Broadband,Monthly,37,1083.15,39882.75,1.29,186,3,2,No
BSNL826628,Karnataka,Prepaid,Broadband,Monthly,66,872.53,57516.69,22.72,505,3,3,Yes
BSNL406710,Telangana,Postpaid,Broadband,Monthly,44,1113.52,48981.73,13.66,615,2,0,No
BSNL172908,Andhra Pradesh,Prepaid,3G,Two Year,14,883.01,12519.7,35.12,711,0,1,No
BSNL323523,Maharashtra,Prepaid,3G,Annual,9,725.0,6451.99,32.48,1441,1,1,No
BSNL356264,Tamil Nadu,Prepaid,Broadband,Annual,52,765.76,39976.09,25.13,292,0,4,Yes
BSNL346620,Maharashtra,Prepaid,4G,Annual,61,704.47,43151.71,23.4,1593,1,3,Yes
BSNL791973,Kerala,Prepaid,4G,Two Year,3,1054.5,3266.88,15.99,1415,0,1,No
BSNL488059,Kerala,Prepaid,4G,Annual,40,816.94,32528.46,43.3,1832,2,1,No
BSNL114985,Andhra Pradesh,Prepaid,4G,Annual,15,1079.9,16305.42,6.25,1052,3,1,No
BSNL398621,Telangana,Prepaid,Broadband,Annual,39,538.63,21081.65,8.84,726,4,2,Yes
BSNL415726,Tamil Nadu,Prepaid,4G,Monthly,27,908.51,24616.34,21.36,432,0,1,No
BSNL530854,Maharashtra,Prepaid,3G,Two Year,38,957.06,36338.62,36.13,1964,1,0,No
BSNL793648,Karnataka,Postpaid,3G,Monthly,2,679.07,1303.07,20.16,1408,2,1,No
BSNL945266,Maharashtra,Prepaid,None,Annual,48,809.97,38753.03,22.07,1869,4,0,Yes
BSNL649274,Tamil Nadu,Prepaid,3G,Monthly,13,1046.02,13507.93,48.91,1756,2,2,Yes
BSNL564308,Tamil Nadu,Postpaid,4G,Two Year,41,359.48,14763.68,44.0,1898,1,0,Yes
BSNL596252,Tamil Nadu,Prepaid,4G,Annual,66,262.77,17449.14,21.58,1176,3,0,No
BSNL772768,Maharashtra,Prepaid,Broadband,Monthly,53,685.19,36311.83,22.69,1827,2,3,Yes
BSNL245775,Kerala,Prepaid,4G,Monthly,37,504.93,18675.54,30.31,1131,2,1,Yes
BSNL836567,Kerala,Prepaid,4G,Two Year,42,552.44,23318.53,10.05,1201,0,3,No
BSNL843551,Telangana,Prepaid,4G,Two Year,55,1073.73,59051.39,42.9,1140,1,0,No
BSNL518913,Maharashtra,Prepaid,4G,Monthly,12,751.57,8983.65,18.24,720,2,0,No
BSNL903367,Andhra Pradesh,Prepaid,3G,Monthly,69,1065.57,73395.15,3.92,377,4,2,Yes
BSNL327027,Karnataka,Postpaid,3G,Annual,66,360.15,23586.07,21.15,890,1,2,Yes
BSNL736337,Telangana,Prepaid,Broadband,Monthly,36,567.9,20631.64,45.77,1680,0,0,No
BSNL869681,Maharashtra,Prepaid,3G,Monthly,29,244.03,7108.25,16.89,396,1,0,No
BSNL995348,Maharashtra,Postpaid,Broadband,Monthly,65,634.42,41435.01,25.35,168,1,0,No
BSNL605400,Kerala,Postpaid,4G,Monthly,71,1199.71,85186.57,9.18,417,1,0,No
BSNL923755,Tamil Nadu,Prepaid,Broadband,Monthly,50,242.31,11995.03,20.45,435,0,0,No
BSNL853491,Andhra Pradesh,Postpaid,3G,Monthly,66,612.15,40357.08,23.39,671,2,1,No
BSNL157222,Andhra Pradesh,Postpaid,None,Monthly,59,415.93,24648.42,32.7,115,2,3,Yes
BSNL995810,Tamil Nadu,Postpaid,4G,Monthly,15,967.65,14522.91,28.0,774,2,1,No
BSNL287942,Karnataka,Postpaid,Broadband,Two Year,47,536.88,25205.05,6.25,360,1,2,Yes
BSNL257160,Telangana,Prepaid,Broadband,Monthly,64,351.83,22419.3,5.4,1032,2,2,Yes
BSNL484810,Maharashtra,Prepaid,Broadband,Monthly,70,912.48,63917.26,10.25,1838,0,3,No
BSNL547903,Maharashtra,Postpaid,Broadband,Monthly,67,218.78,14474.55,10.95,52,3,1,Yes
BSNL534428,Kerala,Prepaid,4G,Annual,9,1107.24,10037.85,46.84,881,3,1,Yes
BSNL148903,Maharashtra,Postpaid,Broadband,Monthly,48,305.95,14632.57,31.03,1595,0,0,No
BSNL376091,Telangana,Postpaid,None,Monthly,40,1003.86,40093.64,3.42,286,4,2,Yes
BSNL610934,Tamil Nadu,Prepaid,3G,Annual,51,924.7,47278.65,19.22,1935,1,0,No
BSNL976196,Telangana,Postpaid,3G,Monthly,46,1086.57,49921.11,37.87,767,2,1,Yes
BSNL320029,Telangana,Prepaid,3G,Monthly,5,1184.07,5736.88,37.96,1275,0,1,No
BSNL397009,Telangana,Postpaid,4G,Monthly,18,838.12,15157.58,14.03,718,1,2,Yes
BSNL992262,Tamil Nadu,Prepaid,4G,Two Year,13,1084.39,14243.2,12.98,845,3,1,Yes
BSNL955846,Tamil Nadu,Prepaid,4G,Monthly,58,318.42,18387.57,35.63,257,1,0,No
BSNL457892,Andhra Pradesh,Prepaid,4G,Monthly,9,932.18,8556.58,34.38,164,3,0,Yes
BSNL456663,Telangana,Prepaid,4G,Annual,62,282.92,17680.05,47.63,1249,1,0,No
BSNL779502,Maharashtra,Prepaid,Broadband,Monthly,71,407.62,28887.35,25.64,1637,1,2,Yes
BSNL312459,Maharashtra,Postpaid,3G,Monthly,17,189.07,3214.64,11.49,1815,5,2,Yes
BSNL513850,Tamil Nadu,Prepaid,3G,Annual,24,903.02,21806.68,20.85,1128,3,2,Yes
BSNL670051,Telangana,Prepaid,None,Monthly,24,416.23,9858.75,1.45,1739,0,2,No
BSNL783882,Tamil Nadu,Prepaid,Broadband,Monthly,67,699.98,46824.2,41.24,570,1,0,No
BSNL280569,Telangana,Prepaid,4G,Annual,40,1104.72,44236.03,8.22,1841,2,0,No
BSNL362642,Telangana,Prepaid,Broadband,Monthly,69,750.29,51586.97,15.13,407,2,2,Yes
BSNL699078,Karnataka,Prepaid,4G,Monthly,53,928.9,49247.56,26.09,580,1,0,No
BSNL587614,Maharashtra,Prepaid,4G,Annual,58,775.79,44874.31,41.03,1063,4,3,Yes
BSNL798256,Kerala,Prepaid,None,Monthly,71,179.7,12816.42,6.41,1767,6,0,Yes
BSNL535281,Tamil Nadu,Prepaid,4G,Monthly,67,518.22,34871.44,41.8,60,0,0,No
BSNL741813,Kerala,Prepaid,4G,Annual,33,461.98,15215.37,7.31,1400,2,2,Yes
BSNL577480,Telangana,Prepaid,Broadband,Monthly,63,468.81,29364.88,25.72,1772,2,2,Yes
BSNL445753,Andhra Pradesh,Prepaid,Broadband,Two Year,4,608.26,2424.71,43.17,924,2,0,No
BSNL613282,Andhra Pradesh,Postpaid,4G,Monthly,63,731.58,46265.8,21.73,840,2,5,Yes
BSNL759055,Andhra Pradesh,Prepaid,4G,Annual,63,812.42,51040.13,48.56,487,2,2,Yes
BSNL524477,Telangana,Prepaid,3G,Monthly,4,699.15,2872.35,36.37,845,1,0,No
BSNL102532,Tamil Nadu,Postpaid,4G,Monthly,10,856.12,8406.21,11.65,794,4,3,Yes
BSNL107426,Tamil Nadu,Prepaid,3G,Monthly,4,1137.74,4532.27,34.37,1402,1,0,No
BSNL526711,Telangana,Postpaid,4G,Annual,63,251.29,15704.42,9.63,1368,0,2,No
BSNL252445,Tamil Nadu,Prepaid,4G,Two Year,48,1109.44,53314.39,20.71,1731,2,1,No
BSNL806974,Maharashtra,Prepaid,3G,Monthly,62,733.49,45448.05,39.87,635,1,1,No
BSNL849672,Maharashtra,Prepaid,4G,Monthly,56,1070.51,59787.97,46.48,913,1,1,No
BSNL428168,Kerala,Postpaid,None,Annual,18,1107.51,19757.81,28.37,952,4,2,Yes
BSNL145486,Kerala,Prepaid,3G,Annual,56,1138.79,63945.07,8.68,1009,0,0,No
BSNL988356,Kerala,Prepaid,4G,Monthly,33,332.32,10926.74,1.26,839,0,2,No
BSNL408831,Karnataka,Prepaid,3G,Two Year,41,620.22,25277.85,43.33,618,1,0,No
BSNL810160,Andhra Pradesh,Prepaid,4G,Two Year,15,865.06,12792.0,9.01,963,2,2,No
BSNL106343,Tamil Nadu,Prepaid,4G,Monthly,32,329.38,10417.65,30.34,782,2,2,Yes
BSNL259096,Maharashtra,Prepaid,4G,Monthly,47,1012.1,47602.77,31.49,1923,3,2,Yes
BSNL572195,Karnataka,Prepaid,4G,Annual,67,1146.14,76651.24,43.11,1447,0,0,No
BSNL939751,Maharashtra,Prepaid,Broadband,Monthly,53,294.51,15672.51,17.3,726,2,0,No
BSNL878178,Telangana,Postpaid,4G,Annual,26,541.3,14246.89,24.82,587,5,1,Yes
BSNL672158,Karnataka,Prepaid,None,Annual,1,882.14,781.57,5.82,908,3,0,No
BSNL634159,Tamil Nadu,Prepaid,4G,Monthly,18,1132.99,20532.59,22.06,225,1,0,No
BSNL306965,Telangana,Prepaid,None,Two Year,4,990.87,4097.71,23.35,1321,1,1,No
BSNL579219,Kerala,Postpaid,4G,Monthly,47,685.16,32099.81,32.57,278,4,0,Yes
BSNL591033,Maharashtra,Prepaid,4G,Two Year,33,210.93,7152.76,37.15,537,2,0,Yes
BSNL136642,Tamil Nadu,Prepaid,4G,Annual,22,656.47,14461.5,43.07,843,4,0,Yes
BSNL933689,Karnataka,Prepaid,4G,Monthly,30,390.03,11633.23,17.23,596,0,0,No
BSNL986494,Karnataka,Prepaid,3G,Monthly,70,840.72,58766.17,49.38,1529,1,0,No
BSNL117113,Kerala,Prepaid,4G,Monthly,2,999.17,2143.38,29.57,1949,4,3,Yes
BSNL658956,Maharashtra,Prepaid,4G,Annual,2,832.11,1834.32,49.39,622,1,0,No
BSNL425564,Maharashtra,Prepaid,Broadband,Annual,48,267.63,12816.97,10.12,1071,4,1,Yes
BSNL919469,Karnataka,Postpaid,4G,Two Year,18,1199.94,21597.52,5.59,882,3,1,Yes
BSNL662570,Andhra Pradesh,Prepaid,4G,Monthly,29,1080.29,31264.85,39.51,1266,1,0,No
BSNL980626,Kerala,Postpaid,None,Monthly,40,1143.71,45589.35,26.75,302,3,2,Yes
BSNL382010,Telangana,Prepaid,4G,Annual,32,1062.31,34000.21,25.11,1511,1,0,No
BSNL524470,Telangana,Prepaid,4G,Annual,53,911.17,48302.81,34.83,1149,1,0,No
BSNL367319,Karnataka,Prepaid,4G,Two Year,53,644.72,34145.83,45.05,1114,3,1,Yes
